id,reviewlevel,novel,motivation,experiment,relatework,readable,arxiv,Fscore
2879,1,0,0,-1,0,0,1,-1
2880,-0.333333333,0,0,-1,0,-1,1,0.428571429
2881,0.333333333,0,0,1,0,0,-1,1
2882,-1,-1,0,-1,0,0,-1,-0.428571429
2883,-0.333333333,0,0,-1,0,1,-1,0.428571429
2884,-0.333333333,-1,0,0,0,-1,-1,-0.428571429
2885,1,-1,0,0,0,0,-1,0.428571429
2886,-1,0,0,0,0,1,-1,0.428571429
2887,1,0,0,-1,-1,0,-1,1
2888,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
2889,0.333333333,0,0,-1,0,0,-1,0.428571429
2890,0.333333333,0,-1,-1,0,0,-1,0.428571429
2891,-0.333333333,0,0,-1,0,0,-1,0.428571429
2892,-0.333333333,0,0,-1,0,0,-1,1
2893,-1,0,0,-1,0,0,-1,1
2894,-0.333333333,0,0,-1,0,0,-1,-0.428571429
2895,0.333333333,0,0,0,0,0,-1,-0.428571429
2896,-0.333333333,0,0,1,0,-1,-1,-0.428571429
2897,0.333333333,0,0,-1,0,0,-1,0.428571429
2898,-0.333333333,0,0,-1,0,1,-1,0.428571429
2899,1,0,0,0,0,1,-1,0.428571429
2900,0.333333333,-1,-1,-1,0,0,-1,0.428571429
2901,-0.333333333,0,1,-1,0,0,1,1
2902,-0.333333333,0,0,-1,-1,0,1,-0.428571429
2903,0.333333333,0,-1,-1,0,0,1,-0.428571429
2904,-0.333333333,0,0,-1,0,0,-1,-0.428571429
2905,-0.333333333,0,0,-1,0,0,-1,-0.428571429
2906,1,-1,-1,-1,0,0,-1,-1
2907,0.333333333,0,-1,-1,0,0,-1,-0.428571429
2908,1,-1,0,-1,0,-1,-1,-0.428571429
2909,1,0,0,-1,0,0,-1,-0.428571429
2910,-1,0,0,0,0,0,1,1
2911,-1,0,-1,0,0,0,1,0.428571429
2912,-0.333333333,-1,1,-1,0,-1,1,-0.428571429
2913,-0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
2914,-0.333333333,0,0,0,0,-1,-1,-0.428571429
2915,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
2916,0.333333333,-1,0,-1,-1,-1,-1,-1
2917,0.333333333,0,-1,-1,0,-1,-1,-0.428571429
2918,1,0,0,-1,-1,-1,-1,-1
2919,0.333333333,0,1,-1,-1,0,-1,-1
2920,-0.333333333,0,-1,-1,0,1,-1,1
2921,0.333333333,0,0,-1,-1,-1,-1,-0.428571429
2922,0.333333333,0,0,-1,0,0,-1,0.428571429
2923,1,0,1,-1,0,0,-1,1
2924,0.333333333,-1,0,-1,0,0,-1,-0.428571429
2925,1,-1,0,0,-1,-1,-1,1
2926,0.333333333,0,0,-1,0,-1,-1,-0.428571429
2927,0.333333333,1,0,-1,0,1,-1,0.428571429
2928,0.333333333,-1,0,-1,0,0,-1,0.428571429
2929,0.333333333,-1,0,-1,-1,0,-1,-1
2930,1,-1,0,-1,0,0,-1,-0.428571429
2931,1,0,1,-1,0,0,-1,-0.428571429
2932,-1,0,0,-1,0,0,-1,0.428571429
2933,1,0,0,-1,0,-1,-1,1
2934,-1,0,0,-1,0,-1,-1,0.428571429
2935,-1,0,0,-1,-1,-1,1,1
2936,-1,0,0,-1,0,-1,1,1
2937,1,0,0,0,-1,-1,1,0.428571429
2938,0.333333333,0,0,-1,0,0,-1,0.428571429
2939,-0.333333333,-1,0,0,0,0,-1,0.428571429
2940,-0.333333333,0,1,-1,0,0,-1,1
2941,1,0,0,-1,0,0,-1,-1
2942,0.333333333,0,-1,0,0,0,-1,-1
2943,-1,0,0,0,0,0,-1,-0.428571429
2944,-1,0,1,-1,0,0,-1,1
2945,-1,-1,1,0,0,0,-1,1
2946,0.333333333,0,0,-1,0,0,-1,1
2947,1,0,0,0,0,0,-1,0.428571429
2948,-0.333333333,0,0,0,0,0,-1,-0.428571429
2949,-0.333333333,-1,0,-1,-1,0,-1,-0.428571429
2950,0.333333333,0,0,-1,-1,0,1,-0.428571429
2951,1,0,0,-1,0,0,1,0.428571429
2952,1,0,-1,-1,-1,0,1,0.428571429
2953,0.333333333,0,0,-1,-1,0,-1,-0.428571429
2954,0.333333333,0,0,-1,0,0,-1,-0.428571429
2955,0.333333333,0,0,-1,0,0,-1,1
2956,0.333333333,0,-1,-1,0,0,1,-0.428571429
2957,-0.333333333,1,1,-1,-1,0,1,-0.428571429
2958,-1,0,0,0,-1,0,1,0.428571429
2959,-0.333333333,0,0,-1,-1,0,-1,1
2960,1,0,-1,-1,0,-1,-1,-0.428571429
2961,0.333333333,0,0,-1,0,0,-1,-0.428571429
2962,0.333333333,0,-1,-1,-1,-1,1,-0.428571429
2963,0.333333333,0,0,-1,0,-1,1,-0.428571429
2964,-0.333333333,0,-1,0,0,0,1,1
2965,-0.333333333,0,0,-1,0,0,1,0.428571429
2966,0.333333333,0,-1,-1,0,0,1,0.428571429
2967,-0.333333333,0,0,-1,0,0,1,0.428571429
2968,-0.333333333,-1,0,-1,0,-1,-1,0.428571429
2969,1,0,0,-1,0,0,-1,1
2970,0.333333333,0,0,-1,-1,0,-1,0.428571429
2971,1,1,0,-1,0,1,1,-0.428571429
2972,0.333333333,0,0,-1,-1,-1,1,-0.428571429
2973,1,0,0,0,0,0,-1,-1
2974,1,0,0,-1,0,0,-1,0.428571429
2975,0.333333333,0,0,-1,-1,0,-1,-1
2976,0.333333333,0,0,1,-1,-1,-1,1
2977,-0.333333333,1,-1,-1,0,-1,-1,-0.428571429
2978,-0.333333333,0,0,-1,0,0,-1,0.428571429
2979,-1,0,0,0,0,0,1,0.428571429
2980,-0.333333333,0,0,0,0,1,1,1
2981,-1,0,0,-1,-1,0,-1,-0.428571429
2982,-1,0,0,1,0,0,-1,1
2983,0.333333333,0,0,-1,0,0,-1,0.428571429
2984,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
2985,-1,0,0,-1,-1,0,-1,0.428571429
2986,1,0,0,-1,-1,0,-1,-1
2987,0.333333333,0,0,-1,-1,0,-1,-1
2988,-1,0,0,-1,0,0,1,0.428571429
2989,0.333333333,0,0,-1,-1,0,1,0.428571429
2990,-1,0,0,-1,0,0,1,0.428571429
2991,-1,1,0,-1,0,1,-1,1
2992,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
2993,1,0,0,0,0,0,-1,-1
2994,1,-1,0,-1,0,0,-1,-1
2995,0.333333333,-1,0,-1,-1,-1,-1,-1
2996,-0.333333333,0,0,-1,0,0,-1,1
2997,1,0,-1,-1,0,0,-1,-1
2998,1,0,0,-1,-1,0,-1,-1
2999,1,0,0,-1,0,-1,1,-0.428571429
3000,0.333333333,0,-1,-1,-1,-1,1,-0.428571429
3001,0.333333333,0,0,-1,0,-1,1,0.428571429
3002,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
3003,-0.333333333,0,-1,-1,0,-1,-1,-0.428571429
3004,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
3005,0.333333333,0,0,-1,0,0,-1,-0.428571429
3006,0.333333333,0,0,-1,0,-1,-1,-0.428571429
3007,0.333333333,0,0,-1,0,0,-1,0.428571429
3008,-0.333333333,0,1,-1,0,0,-1,0.428571429
3009,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
3010,0.333333333,0,0,-1,0,-1,-1,1
3011,-0.333333333,-1,-1,-1,-1,1,-1,-0.428571429
3012,1,0,0,-1,0,-1,-1,-0.428571429
3013,-0.333333333,0,0,0,0,0,-1,0.428571429
3014,0.333333333,0,-1,-1,0,0,-1,-1
3015,1,-1,-1,-1,0,0,-1,-0.428571429
3016,0.333333333,1,0,0,0,0,-1,1
3017,0.333333333,0,0,0,0,0,-1,-0.428571429
3018,-0.333333333,0,0,0,0,0,-1,-0.428571429
3019,1,-1,-1,-1,-1,0,-1,0.428571429
3020,0.333333333,0,1,1,0,0,-1,0.428571429
3021,1,0,-1,-1,0,0,-1,-0.428571429
3022,-1,0,0,-1,0,0,-1,0.428571429
3023,1,0,0,-1,0,0,-1,0.428571429
3024,-0.333333333,0,0,-1,-1,0,-1,-1
3025,-0.333333333,-1,-1,-1,-1,-1,-1,0.428571429
3026,0.333333333,0,0,-1,0,0,-1,0.428571429
3027,0.333333333,0,0,-1,0,0,-1,0.428571429
3028,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3029,1,-1,1,-1,0,0,-1,-0.428571429
3030,-1,-1,-1,-1,-1,-1,-1,-0.428571429
3031,0.333333333,0,0,-1,0,-1,-1,-0.428571429
3032,1,0,0,-1,-1,0,-1,1
3033,1,0,1,0,0,0,-1,0.428571429
3034,0.333333333,0,-1,1,0,-1,-1,-1
3035,1,0,0,-1,0,0,-1,0.428571429
3036,0.333333333,0,0,-1,0,0,-1,-0.428571429
3037,-1,0,0,0,0,0,-1,0.428571429
3038,0.333333333,0,-1,-1,0,0,1,-1
3039,-0.333333333,-1,0,1,-1,0,1,0.428571429
3040,-0.333333333,0,0,0,0,0,1,-0.428571429
3041,0.333333333,0,-1,-1,0,-1,-1,0.428571429
3042,0.333333333,-1,0,-1,-1,-1,-1,-1
3043,1,0,0,0,-1,-1,-1,-0.428571429
3044,0.333333333,0,0,-1,-1,-1,-1,-0.428571429
3045,-0.333333333,0,1,-1,0,-1,-1,0.428571429
3046,-0.333333333,0,0,-1,0,0,-1,0.428571429
3047,0.333333333,0,0,-1,0,0,-1,0.428571429
3048,-1,0,0,0,0,0,-1,0.428571429
3049,0.333333333,0,0,1,0,1,-1,0.428571429
3050,0.333333333,0,1,-1,0,-1,-1,1
3051,0.333333333,-1,0,0,0,0,-1,-1
3052,0.333333333,0,-1,0,0,-1,-1,-1
3053,0.333333333,0,0,-1,0,-1,-1,-0.428571429
3054,-0.333333333,0,1,0,0,0,-1,0.428571429
3055,0.333333333,0,-1,-1,0,0,-1,0.428571429
3056,0.333333333,1,0,0,0,0,-1,-0.428571429
3057,1,-1,0,-1,0,0,-1,-0.428571429
3058,0.333333333,1,0,-1,0,-1,-1,-0.428571429
3059,1,0,0,-1,0,0,-1,0.428571429
3060,-0.333333333,0,0,0,0,0,1,0.428571429
3061,0.333333333,1,0,0,0,0,1,-0.428571429
3062,-0.333333333,0,0,-1,0,0,1,-1
3063,-1,0,0,-1,0,0,-1,-0.428571429
3064,-0.333333333,0,0,-1,-1,1,-1,0.428571429
3065,-0.333333333,0,1,-1,0,1,-1,-0.428571429
3066,1,0,0,-1,0,0,-1,0.428571429
3067,-1,0,0,0,0,0,-1,1
3068,0.333333333,-1,-1,0,0,-1,-1,-0.428571429
3069,-1,0,0,0,-1,-1,-1,-0.428571429
3070,-0.333333333,-1,-1,-1,0,-1,-1,-0.428571429
3071,0.333333333,0,0,-1,0,-1,-1,-1
3072,1,0,0,-1,-1,0,-1,-1
3073,0.333333333,0,0,-1,0,0,-1,0.428571429
3074,1,0,0,-1,0,0,-1,-0.428571429
3075,-0.333333333,0,0,-1,-1,0,-1,-0.428571429
3076,-0.333333333,0,0,-1,0,0,-1,1
3077,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3078,0.333333333,-1,-1,-1,0,-1,-1,-0.428571429
3079,-0.333333333,-1,0,1,-1,0,-1,-0.428571429
3080,-0.333333333,0,0,-1,-1,0,-1,-1
3081,0.333333333,0,0,-1,0,0,-1,-1
3082,1,0,0,-1,0,1,-1,-0.428571429
3083,1,-1,0,-1,0,0,1,-1
3084,0.333333333,-1,0,1,0,0,1,0.428571429
3085,-0.333333333,-1,0,-1,0,-1,1,-0.428571429
3086,-1,0,-1,-1,-1,0,1,0.428571429
3087,-1,-1,1,1,0,0,1,1
3088,0.333333333,0,-1,-1,0,0,1,1
3089,-0.333333333,-1,0,-1,0,0,-1,-1
3090,1,0,0,-1,0,0,-1,-0.428571429
3091,1,0,0,-1,0,0,-1,-1
3092,0.333333333,0,0,0,0,0,-1,-0.428571429
3093,0.333333333,0,0,1,0,0,-1,-0.428571429
3094,0.333333333,0,0,0,0,0,-1,0.428571429
3095,0.333333333,0,0,-1,0,0,-1,0.428571429
3096,-0.333333333,0,0,-1,0,-1,-1,0.428571429
3097,-1,1,0,-1,0,0,-1,0.428571429
3098,-0.333333333,0,0,-1,0,0,1,0.428571429
3099,-1,-1,0,0,-1,0,1,0.428571429
3100,1,0,0,1,0,0,1,1
3101,-1,-1,0,-1,0,0,1,0.428571429
3102,-1,-1,0,-1,-1,-1,1,0.428571429
3103,-1,-1,0,-1,-1,-1,1,-0.428571429
3104,0.333333333,0,0,-1,0,0,-1,-0.428571429
3105,1,0,0,-1,0,-1,-1,-0.428571429
3106,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3107,-0.333333333,-1,0,-1,0,0,-1,0.428571429
3108,1,0,0,-1,0,0,-1,-0.428571429
3109,-0.333333333,-1,0,-1,0,0,-1,-1
3110,-0.333333333,1,0,0,0,0,-1,0.428571429
3111,1,0,0,-1,0,0,-1,1
3112,0.333333333,0,0,-1,0,1,-1,-0.428571429
3113,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3114,-0.333333333,0,0,-1,0,-1,-1,0.428571429
3115,1,0,0,-1,0,0,-1,-0.428571429
3116,1,0,0,0,0,-1,1,0.428571429
3117,1,0,1,-1,0,0,1,1
3118,-1,0,0,0,-1,0,1,0.428571429
3119,-1,0,0,-1,-1,0,1,0.428571429
3120,-0.333333333,1,0,-1,0,0,1,0.428571429
3121,-0.333333333,0,-1,-1,0,0,1,1
3122,-0.333333333,0,0,-1,0,1,1,-0.428571429
3123,-0.333333333,0,0,-1,0,0,1,0.428571429
3124,-0.333333333,1,0,-1,0,1,1,-0.428571429
3125,-0.333333333,0,1,-1,-1,-1,-1,-0.428571429
3126,-0.333333333,-1,0,-1,-1,0,-1,-0.428571429
3127,0.333333333,-1,0,0,0,0,-1,-0.428571429
3128,0.333333333,0,0,-1,0,-1,-1,1
3129,0.333333333,0,1,-1,-1,1,-1,-0.428571429
3130,1,-1,0,-1,0,-1,-1,0.428571429
3131,-1,0,0,-1,0,0,1,0.428571429
3132,-0.333333333,0,1,-1,0,-1,1,0.428571429
3133,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
3134,0.333333333,-1,0,-1,0,0,-1,-0.428571429
3135,-0.333333333,0,0,-1,-1,0,-1,1
3136,-1,0,0,-1,0,-1,-1,-0.428571429
3137,0.333333333,0,0,-1,0,0,-1,-1
3138,1,0,0,0,-1,0,-1,-1
3139,-0.333333333,0,0,0,0,1,-1,1
3140,-1,-1,0,1,0,0,-1,0.428571429
3141,-0.333333333,0,0,0,0,0,-1,1
3142,0.333333333,0,0,-1,0,0,-1,0.428571429
3143,-1,-1,0,-1,0,0,-1,-1
3144,1,0,0,-1,-1,-1,-1,-0.428571429
3145,-0.333333333,0,0,-1,0,0,-1,0.428571429
3146,-0.333333333,0,0,-1,0,0,-1,1
3147,1,0,0,-1,0,0,-1,0.428571429
3148,-0.333333333,1,0,-1,-1,-1,-1,-0.428571429
3149,0.333333333,0,-1,-1,-1,0,-1,-1
3150,0.333333333,0,0,-1,0,-1,-1,-0.428571429
3151,-1,0,0,-1,0,0,1,0.428571429
3152,-0.333333333,0,0,-1,0,0,1,-0.428571429
3153,1,0,0,0,-1,-1,1,-1
3154,0.333333333,0,0,1,0,0,-1,0.428571429
3155,0.333333333,-1,0,-1,0,0,-1,-0.428571429
3156,1,-1,0,-1,0,0,-1,0.428571429
3157,0.333333333,0,0,1,0,0,-1,-0.428571429
3158,1,0,0,1,-1,-1,-1,1
3159,-0.333333333,0,0,1,0,0,-1,-0.428571429
3160,0.333333333,0,0,-1,0,0,-1,0.428571429
3161,-0.333333333,0,-1,-1,0,0,-1,1
3162,0.333333333,0,0,-1,-1,-1,-1,-0.428571429
3163,0.333333333,-1,0,-1,0,0,-1,-0.428571429
3164,1,0,0,-1,0,-1,-1,0.428571429
3165,1,0,0,-1,0,-1,1,0.428571429
3166,-0.333333333,0,0,1,0,0,1,0.428571429
3167,0.333333333,-1,0,-1,0,-1,1,-0.428571429
3168,0.333333333,0,-1,-1,0,0,-1,-0.428571429
3169,-0.333333333,-1,0,-1,0,1,-1,-0.428571429
3170,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
3171,1,0,0,-1,0,-1,-1,1
3172,-0.333333333,-1,0,0,0,-1,-1,-0.428571429
3173,1,0,0,-1,-1,-1,-1,-0.428571429
3174,-1,0,0,-1,-1,0,-1,-0.428571429
3175,0.333333333,0,0,-1,0,0,-1,-0.428571429
3176,1,-1,-1,-1,0,-1,-1,-1
3177,-1,-1,0,-1,0,0,-1,-0.428571429
3178,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
3179,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3180,0.333333333,0,0,0,-1,0,-1,0.428571429
3181,0.333333333,-1,0,-1,0,0,-1,-1
3182,0.333333333,-1,0,1,0,0,-1,0.428571429
3183,0.333333333,0,0,-1,0,0,-1,-0.428571429
3184,0.333333333,-1,-1,-1,-1,0,-1,-1
3185,0.333333333,0,0,-1,0,0,-1,0.428571429
3186,1,0,0,-1,0,0,-1,0.428571429
3187,-1,-1,0,0,-1,0,1,0.428571429
3188,-1,-1,0,-1,0,0,1,-0.428571429
3189,-1,1,0,-1,1,0,1,0.428571429
3190,-0.333333333,0,0,-1,-1,-1,-1,-1
3191,0.333333333,0,0,-1,0,-1,-1,-1
3192,1,0,0,0,0,0,-1,-0.428571429
3193,0.333333333,-1,0,-1,0,0,-1,-1
3194,1,-1,-1,-1,-1,0,-1,-0.428571429
3195,-1,1,0,1,0,0,-1,1
3196,1,0,0,0,0,0,-1,0.428571429
3197,-0.333333333,0,-1,-1,0,-1,-1,-1
3198,-0.333333333,0,0,-1,0,0,-1,0.428571429
3199,1,-1,0,0,0,0,-1,-1
3200,1,-1,0,-1,0,-1,-1,-0.428571429
3201,-0.333333333,0,0,-1,0,-1,-1,0.428571429
3202,0.333333333,0,0,-1,0,-1,-1,-0.428571429
3203,0.333333333,0,0,-1,-1,-1,-1,-0.428571429
3204,-0.333333333,0,0,1,0,0,-1,0.428571429
3205,-1,0,0,-1,0,0,-1,-0.428571429
3206,0.333333333,0,0,0,0,0,-1,-0.428571429
3207,-1,-1,-1,0,-1,0,-1,-1
3208,-0.333333333,0,0,0,-1,0,-1,0.428571429
3209,-1,1,0,-1,0,0,-1,-0.428571429
3210,-0.333333333,0,0,-1,0,0,-1,0.428571429
3211,-1,0,0,-1,0,0,-1,-1
3212,0.333333333,-1,-1,-1,-1,1,-1,-0.428571429
3213,1,0,0,-1,-1,-1,-1,-1
3214,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
3215,-0.333333333,0,0,-1,0,0,-1,1
3216,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
3217,-0.333333333,0,1,-1,0,1,-1,0.428571429
3218,0.333333333,0,0,-1,0,0,-1,0.428571429
3219,0.333333333,0,-1,-1,0,-1,-1,-0.428571429
3220,1,0,0,0,0,0,-1,-0.428571429
3221,0.333333333,0,0,-1,0,0,-1,-0.428571429
3222,0.333333333,0,-1,-1,0,-1,-1,-1
3223,-0.333333333,0,-1,0,-1,-1,-1,-0.428571429
3224,0.333333333,0,0,-1,0,-1,-1,-0.428571429
3225,-0.333333333,0,0,-1,-1,0,-1,1
3226,-1,0,0,0,0,0,-1,1
3227,-0.333333333,0,0,-1,0,0,-1,0.428571429
3228,-1,-1,0,-1,0,0,-1,0.428571429
3229,0.333333333,1,0,1,-1,1,-1,1
3230,0.333333333,0,0,-1,0,0,-1,1
3231,1,0,0,0,0,0,-1,-1
3232,1,0,0,-1,0,0,-1,-0.428571429
3233,-0.333333333,0,0,1,0,0,-1,1
3234,-0.333333333,0,-1,-1,0,-1,-1,0.428571429
3235,0.333333333,0,0,-1,0,0,-1,-0.428571429
3236,1,0,0,-1,-1,0,-1,-0.428571429
3237,-1,0,1,1,0,0,-1,1
3238,0.333333333,0,0,-1,0,0,-1,-0.428571429
3239,1,-1,-1,-1,-1,0,-1,-1
3240,-0.333333333,-1,-1,-1,0,0,-1,-0.428571429
3241,0.333333333,0,1,0,0,0,-1,0.428571429
3242,0.333333333,-1,0,0,-1,-1,-1,-0.428571429
3243,1,0,0,-1,0,-1,-1,1
3244,-0.333333333,1,0,-1,0,-1,-1,-0.428571429
3245,-1,0,0,0,-1,0,-1,-0.428571429
3246,0.333333333,0,0,1,0,-1,1,0.428571429
3247,1,0,1,-1,0,0,1,-0.428571429
3248,-1,0,-1,-1,0,0,1,-0.428571429
3249,-1,0,0,-1,0,0,-1,0.428571429
3250,-1,0,0,-1,0,0,-1,-0.428571429
3251,-0.333333333,0,0,-1,0,-1,-1,1
3252,-1,0,0,0,0,0,-1,0.428571429
3253,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
3254,-0.333333333,-1,0,-1,0,-1,-1,-0.428571429
3255,1,0,0,-1,0,-1,-1,-1
3256,0.333333333,0,0,-1,0,1,-1,-0.428571429
3257,0.333333333,-1,0,-1,0,-1,-1,-0.428571429
3258,-1,0,-1,-1,-1,1,-1,0.428571429
3259,0.333333333,0,-1,-1,0,0,-1,-0.428571429
3260,0.333333333,0,0,-1,-1,1,-1,0.428571429
3261,-1,0,0,-1,0,0,-1,-0.428571429
3262,-1,0,0,-1,0,0,-1,0.428571429
3263,-0.333333333,-1,0,-1,1,-1,-1,-1
3264,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3265,-1,0,0,0,0,0,-1,0.428571429
3266,0.333333333,0,0,-1,0,0,-1,-0.428571429
3267,-0.333333333,0,-1,-1,0,-1,1,-0.428571429
3268,-1,0,0,-1,0,-1,1,0.428571429
3269,1,0,0,-1,0,-1,1,-1
3270,-1,0,0,-1,0,-1,-1,-0.428571429
3271,0.333333333,0,-1,-1,-1,-1,-1,-0.428571429
3272,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
3273,0.333333333,-1,-1,-1,-1,0,-1,-1
3274,0.333333333,0,0,-1,0,0,-1,-1
3275,0.333333333,0,0,-1,0,0,-1,-0.428571429
3276,0.333333333,-1,0,-1,-1,-1,-1,-0.428571429
3277,-1,-1,0,0,0,0,-1,0.428571429
3278,-0.333333333,0,0,0,0,0,-1,0.428571429
3279,0.333333333,-1,0,1,-1,-1,-1,-0.428571429
3280,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3281,-0.333333333,0,0,1,0,-1,-1,0.428571429
3282,0.333333333,0,-1,-1,-1,-1,-1,-0.428571429
3283,1,0,0,-1,-1,-1,-1,-0.428571429
3284,1,1,0,-1,0,0,1,-0.428571429
3285,-0.333333333,0,1,-1,0,0,1,0.428571429
3286,-0.333333333,0,-1,-1,0,0,1,0.428571429
3287,-0.333333333,0,0,-1,0,0,-1,-0.428571429
3288,0.333333333,-1,0,-1,0,0,-1,-1
3289,0.333333333,0,0,-1,0,0,-1,-0.428571429
3290,-1,0,0,0,-1,0,1,-0.428571429
3291,-1,-1,0,-1,0,0,1,-0.428571429
3292,-1,0,0,-1,0,0,1,0.428571429
3293,0.333333333,0,0,-1,0,0,-1,-0.428571429
3294,-1,0,0,1,-1,0,-1,0.428571429
3295,1,0,0,-1,0,0,-1,-0.428571429
3296,-0.333333333,-1,0,-1,0,0,-1,0.428571429
3297,-0.333333333,-1,0,-1,-1,0,-1,-0.428571429
3298,-0.333333333,-1,0,-1,-1,0,-1,0.428571429
3299,0.333333333,0,0,-1,0,0,-1,-0.428571429
3300,1,0,0,-1,-1,0,1,-0.428571429
3301,0.333333333,0,0,-1,0,0,1,1
3302,1,0,0,-1,0,0,1,1
3303,-0.333333333,0,0,-1,0,1,-1,0.428571429
3304,0.333333333,0,0,-1,0,-1,-1,0.428571429
3305,1,0,0,-1,0,-1,-1,1
3306,-1,0,0,-1,0,-1,-1,-0.428571429
3307,-1,0,0,-1,0,0,-1,-0.428571429
3308,-1,-1,0,-1,-1,0,-1,-0.428571429
3309,0.333333333,0,-1,-1,0,-1,-1,-1
3310,-1,0,0,-1,0,0,-1,-0.428571429
3311,-1,0,0,-1,-1,-1,-1,-0.428571429
3312,0.333333333,0,1,0,0,0,-1,-1
3313,1,-1,0,-1,-1,0,-1,0.428571429
3314,0.333333333,0,-1,-1,0,-1,-1,0.428571429
3315,1,0,0,1,0,-1,-1,0.428571429
3316,-0.333333333,0,-1,0,0,-1,-1,0.428571429
3317,1,1,0,-1,0,0,-1,-0.428571429
3318,0.333333333,0,-1,-1,0,-1,-1,-1
3319,0.333333333,0,0,-1,0,-1,-1,0.428571429
3320,0.333333333,-1,-1,-1,0,-1,-1,-0.428571429
3321,1,0,-1,-1,0,0,-1,-1
3322,-0.333333333,0,0,-1,0,0,-1,0.428571429
3323,1,0,-1,-1,0,-1,-1,0.428571429
3324,-1,0,-1,-1,0,0,-1,-0.428571429
3325,-1,0,0,-1,0,-1,-1,-0.428571429
3326,-1,0,0,-1,-1,0,-1,-0.428571429
3327,0.333333333,-1,0,-1,0,0,-1,0.428571429
3328,1,0,-1,0,0,0,-1,0.428571429
3329,-0.333333333,-1,-1,-1,0,0,-1,-0.428571429
3330,0.333333333,1,0,-1,0,0,-1,-0.428571429
3331,1,1,-1,-1,-1,-1,-1,0.428571429
3332,0.333333333,0,0,-1,0,0,-1,-1
3333,-0.333333333,-1,0,-1,-1,-1,-1,-1
3334,-1,0,0,0,-1,0,-1,-0.428571429
3335,-0.333333333,-1,0,-1,0,0,-1,0.428571429
3336,0.333333333,0,0,0,-1,0,-1,0.428571429
3337,0.333333333,0,0,-1,-1,0,-1,0.428571429
3338,0.333333333,0,0,0,0,0,-1,-1
3339,0.333333333,0,-1,-1,-1,0,-1,-0.428571429
3340,0.333333333,0,0,-1,0,0,-1,0.428571429
3341,0.333333333,0,0,0,0,-1,-1,0.428571429
3342,1,-1,-1,-1,0,-1,-1,-0.428571429
3343,1,-1,0,-1,0,0,-1,-0.428571429
3344,0.333333333,0,0,1,-1,0,-1,0.428571429
3345,-0.333333333,0,0,1,-1,0,-1,0.428571429
3346,0.333333333,0,0,1,1,1,-1,0.428571429
3347,-0.333333333,-1,0,-1,0,-1,1,-1
3348,-1,0,1,-1,-1,-1,1,-0.428571429
3349,-0.333333333,0,0,-1,0,0,1,1
3350,0.333333333,0,0,1,0,0,-1,1
3351,-0.333333333,0,0,-1,0,-1,-1,-0.428571429
3352,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
3353,0.333333333,-1,0,0,-1,0,-1,0.428571429
3354,-0.333333333,0,0,0,0,0,-1,-0.428571429
3355,0.333333333,-1,0,-1,0,0,-1,-0.428571429
3356,1,0,0,0,0,0,-1,-0.428571429
3357,-1,0,0,0,-1,0,-1,0.428571429
3358,0.333333333,0,0,-1,0,0,-1,0.428571429
3359,-0.333333333,0,0,-1,0,0,-1,-1
3360,-1,0,0,-1,0,0,-1,0.428571429
3361,1,-1,0,-1,0,0,-1,-0.428571429
3362,1,0,0,-1,0,0,-1,-0.428571429
3363,-0.333333333,0,-1,-1,0,0,-1,-0.428571429
3364,1,-1,0,-1,0,0,-1,1
3365,-1,0,0,-1,0,0,-1,-0.428571429
3366,0.333333333,0,0,-1,0,0,-1,0.428571429
3367,-0.333333333,0,-1,-1,0,0,-1,0.428571429
3368,0.333333333,0,0,-1,0,0,-1,0.428571429
3369,0.333333333,0,0,0,0,0,-1,0.428571429
3370,1,0,-1,-1,-1,-1,-1,-0.428571429
3371,-0.333333333,0,0,-1,-1,-1,-1,-1
3372,-0.333333333,0,0,0,0,0,-1,-1
3373,1,-1,0,-1,0,-1,-1,-0.428571429
3374,-0.333333333,-1,0,-1,0,0,-1,-0.428571429
3375,1,0,0,-1,-1,-1,-1,-1
3376,0.333333333,0,0,-1,0,0,-1,-0.428571429
3377,-0.333333333,-1,0,0,-1,-1,-1,-0.428571429
